IMAGEN,PIPELINE,PORCENTAJE DE SIMILITUD,TEXTO ORIGINAL,TEXTO DETECTADO,TIEMPO(PIPELINE INDIVIDUAL + OCR + VALIDACION),,
33,"enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic
posterize",0,CAROLINA ROMERO SANCHEZ,,4.24047062500176,,
33,"crop_morphology
solarize
posterize
clean_imagemagic
enhance_basic_sharpness",0,CAROLINA ROMERO SANCHEZ,,4.02058398199733,,
33,"enhance_basic_sharpness
crop_morphology
clean_imagemagic
posterize
solarize",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277

CC
LICENCIATURA EN eoucmnou BASICA",4.20746907300054,,
33,"solarize
posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",0,CAROLINA ROMERO SANCHEZ,,3.91364321800211,,
33,"clean_imagemagic
posterize
crop_morphology
enhance_basic_sharpness
solarize",76,CAROLINA ROMERO SANCHEZ,"CAROUNA
ROMERO SANCHEZ
COD 201 622771

CC
uceucum en ¿… usm",4.89658845599843,,
33,"solarize
clean_imagemagic
posterize
crop_morphology
enhance_basic_sharpness",30,CAROLINA ROMERO SANCHEZ,"»"" ©A*R'©'LIWAS

.-'J oR.'¡©'M::E;R;=©¡S;A:N::e—:Hjeiz—
v©©© zoms 2:2q7 7:7-",5.31907047400455,,
33,"clean_imagemagic
enhance_basic_sharpness
solarize
posterize
crop_morphology",0,CAROLINA ROMERO SANCHEZ,,4.62561742500111,,
33,"crop_morphology
posterize
enhance_basic_sharpness
solarize
clean_imagemagic",76,CAROLINA ROMERO SANCHEZ,"_' yp£

“G“-"":

%

ROMERO SANCHEZ
000 201622

    

M…… N……",5.09067666999545,,
33,"enhance_basic_sharpness
crop_morphology
posterize
clean_imagemagic
solarize",0,CAROLINA ROMERO SANCHEZ,,3.78875849699762,,
33,"enhance_basic_sharpness
posterize
solarize
crop_morphology
clean_imagemagic",100,CAROLINA ROMERO SANCHEZ,"V_>_I

'!

1
CAROLINA
ROMERO SANCHEZ

COD 2016227?
CC

LICENCIATURA EN EDUCACION BASICA",4.23385616299856,,
33,"solarize
enhance_basic_sharpness
clean_imagemagic
posterize
crop_morphology",26,CAROLINA ROMERO SANCHEZ,"c) & _.

. 'r3»ac4awm :N'—'fíím ;.'¡ KB.—rm;",6.05309418999968,,
33,"solarize
posterize",47,CAROLINA ROMERO SANCHEZ,"©AR©LHNA
R©MER© SANCHEZ
©©© 2©ñ©22??2 ,
©© ñ
LICENCIATURA EN EDUCACION BASICA

DUITf—WIA
www uplc.edu.co",2.07076331999997,,
33,"solarize
posterize
crop_morphology
enhance_basic_sharpness
clean_imagemagic",0,CAROLINA ROMERO SANCHEZ,,3.93654723700456,,
33,"crop_morphology
clean_imagemagic
solarize
posterize
enhance_basic_sharpness",0,CAROLINA ROMERO SANCHEZ,,3.61250678099896,,
33,"clean_imagemagic
posterize
enhance_basic_sharpness
solarize
crop_morphology",76,CAROLINA ROMERO SANCHEZ,"CAROUNA
ROMERO SANCHEZ
COD 201 622771

CC
uceucum en ¿… usm",4.71565439799815,,
33,"crop_morphology
solarize
enhance_basic_sharpness
posterize
clean_imagemagic",0,CAROLINA ROMERO SANCHEZ,,4.17192300600073,,
33,"crop_morphology
clean_imagemagic
posterize
solarize
enhance_basic_sharpness",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 201622777

cc
uceucmuu en eouc¡xcnon BASICA",4.45654553700297,,
33,"posterize
crop_morphology
clean_imagemagic",100,CAROLINA ROMERO SANCHEZ,"CAROLINA

ROMERO SANCHEZ

COD 2016227?
CC

LICENCIATURA EN EDUCACION BAS|CA",3.76743934400292,,
33,"clean_imagemagic
crop_morphology
posterize
solarize
enhance_basic_sharpness",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277T

cc
uceucuwuu EN EDUCACION msm",4.53021348500261,,
33,"enhance_basic_sharpness
solarize
posterize
clean_imagemagic
crop_morphology",0,CAROLINA ROMERO SANCHEZ,,4.53396400999918,,
33,"posterize
clean_imagemagic
crop_morphology
solarize
enhance_basic_sharpness",0,CAROLINA ROMERO SANCHEZ,,3.82349953000084,,
33,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",0,CAROLINA ROMERO SANCHEZ,,4.12975315700169,,
33,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
posterize
solarize",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277T

cc
uceucuwm EN EDUCACION BASICA",4.22735136199844,,
33,"posterize
solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 2016227?

cc
ucencmusu EN swcncuon msm",4.44156899299924,,
33,"posterize
enhance_basic_sharpness
crop_morphology
solarize
clean_imagemagic",76,CAROLINA ROMERO SANCHEZ,"_' yp£

“G“-"":

%

ROMERO SANCHEZ
000 201622

    

M…… N……",5.23606350900081,,
33,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
solarize
posterize",0,CAROLINA ROMERO SANCHEZ,,3.60959794999872,,
33,"posterize
crop_morphology
solarize
enhance_basic_sharpness
clean_imagemagic",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 2016227?

cc
ucencmusu EN swcncuon msm",4.31583978799608,,
33,"crop_morphology
enhance_basic_sharpness
solarize
clean_imagemagic
posterize",0,CAROLINA ROMERO SANCHEZ,,4.20220255999811,,
33,"clean_imagemagic
posterize
solarize
enhance_basic_sharpness
crop_morphology",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277T

cc
uceucuwuu EN EDUCACION msm",4.67676079199737,,
33,"posterize
enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic",76,CAROLINA ROMERO SANCHEZ,"_' yp£

“G“-"":

%

ROMERO SANCHEZ
000 201622

    

M…… N……",5.08466870700067,,
33,"solarize
crop_morphology
enhance_basic_sharpness
posterize
clean_imagemagic",0,CAROLINA ROMERO SANCHEZ,,3.97650187100226,,
33,"crop_morphology
clean_imagemagic
posterize
enhance_basic_sharpness
solarize",76,CAROLINA ROMERO SANCHEZ,"CAROUNA
ROMERO SANCHEZ
COD 201622777

CC
uceucum en ¡… usm",4.71386143699783,,
33,"enhance_basic_sharpness
posterize
clean_imagemagic
crop_morphology
solarize",0,CAROLINA ROMERO SANCHEZ,,3.957997755002,,
33,"enhance_basic_sharpness
posterize
clean_imagemagic
solarize
crop_morphology",0,CAROLINA ROMERO SANCHEZ,,3.81495844700112,,
33,"crop_morphology
posterize
solarize
clean_imagemagic
enhance_basic_sharpness",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 2016227?

cc
uceucmuou EN soucmm mm",4.5587818119966,,
33,"posterize
enhance_basic_sharpness
clean_imagemagic",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277

cc
LICENCIATURA EN emm msm

MTM
www.uplc.odu.co",3.35635307699704,,
33,"solarize
clean_imagemagic
posterize
enhance_basic_sharpness
crop_morphology",30,CAROLINA ROMERO SANCHEZ,"»"" ©A*R'©'LIWAS

.-'J oR.'¡©'M::E;R;=©¡S;A:N::e—:Hjeiz—
v©©© zoms 2:2q7 7:7-",5.29207281700292,,
33,"solarize
clean_imagemagic
crop_morphology
enhance_basic_sharpness
posterize",27,CAROLINA ROMERO SANCHEZ,"4€A*RT©'LIWA$

- … J .
;“ OR. ¡©¡M:- ER;;©¡5;A:N::G:H: 'E7:Zv…
. —©m 20.1L62:2¿7g7:7»",5.49196928600213,,
33,"posterize
clean_imagemagic
enhance_basic_sharpness
crop_morphology
solarize",0,CAROLINA ROMERO SANCHEZ,,3.94513557600294,,
33,"posterize
solarize
clean_imagemagic
enhance_basic_sharpness
crop_morphology",100,CAROLINA ROMERO SANCHEZ,"CAROLINA

ROMERO SANCHEZ

COD 201622T7
CC

LICENCIATURA EN EDUCACION 8AS|CA",4.24664696499895,,
33,"solarize
crop_morphology",39,CAROLINA ROMERO SANCHEZ,"©AR©LHNA
R©WA]EIR© SAN©%EZ
©©D 2©í] ©22777Z *

©© ¿
uceucmum EN e… BASICA",5.33202697500019,,
33,"solarize
crop_morphology
posterize
enhance_basic_sharpness
clean_imagemagic",0,CAROLINA ROMERO SANCHEZ,,3.76846646099875,,
33,"posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology
solarize",0,CAROLINA ROMERO SANCHEZ,,3.82178186799865,,
33,"crop_morphology
posterize
enhance_basic_sharpness
clean_imagemagic
solarize",0,CAROLINA ROMERO SANCHEZ,,3.61415472100271,,
33,"clean_imagemagic
enhance_basic_sharpness
posterize
crop_morphology
solarize",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277T

cc
uceucuwuu EN EDUCACION BASICA",4.40711869899678,,
33,"solarize
posterize
clean_imagemagic
enhance_basic_sharpness
crop_morphology",28,CAROLINA ROMERO SANCHEZ,".lCE X ¡. 1:—'. l'.1"". ""… .:.V: VI¡""1..""Í:|(_!N :',”,'—.¡c",6.06980834099886,,
33,"clean_imagemagic
crop_morphology
enhance_basic_sharpness
posterize
solarize",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277T

cc
uceucuwuu EN EDUCACION BASICA",4.23010384100053,,
33,"clean_imagemagic
posterize
crop_morphology
solarize
enhance_basic_sharpness",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277T

cc
uceucuwuu EN EDUCACION msm",4.80316264899739,,
33,"crop_morphology
solarize
enhance_basic_sharpness
clean_imagemagic
posterize",24,CAROLINA ROMERO SANCHEZ,". '3Mi11iñí EN ""º?'¡ .;.E' W¡;w _ . .…:v;. u",6.85116379100145,,
33,"clean_imagemagic
posterize
solarize
crop_morphology
enhance_basic_sharpness",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277T

cc
uceucuwuu EN EDUCACION msm",4.81765388799977,,
33,"clean_imagemagic
solarize
crop_morphology
posterize
enhance_basic_sharpness",0,CAROLINA ROMERO SANCHEZ,",,
…",3.54253498300022,,
33,"crop_morphology
enhance_basic_sharpness
clean_imagemagic
posterize
solarize",100,CAROLINA ROMERO SANCHEZ,"CAROLINA
ROMERO SANCHEZ
COD 20162277

CC
LICENCIATURA EN eoucmnou BASICA",4.18359486900226,,
33,"enhance_basic_sharpness
posterize
solarize
clean_imagemagic
crop_morphology",100,CAROLINA ROMERO SANCHEZ,"' ¡g'm …L—U

.“
T

'I

    

1
CAROLINA
ROMERO SANCHEZ

COD 2016227'l
CC

LICENCIATURA EN EDUCACION BASICA",4.74101830899963,,
34,original,100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 201510379

TI 9712310105(-
DQSENOWDUS'?

mw:",1.05325265099964,,
34,"solarize
posterize
enhance_basic_sharpness",67,ANGIE NATALIA GORDILLO AVILA,"GORDILLO AVILA
COD 201510379

El 97123101050
DISENO INDUSTR*AL",1.72007582799779,,
34,"solarize
clean_imagemagic
enhance_basic_sharpness
crop_morphology
posterize",0,ANGIE NATALIA GORDILLO AVILA,,4.01642894000179,,
34,"solarize
crop_morphology",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 201510379

TI 97123101050
DiSENO INDUSTRIAL",2.75307997000345,,
34,"clean_imagemagic
crop_morphology
solarize
posterize
enhance_basic_sharpness",0,ANGIE NATALIA GORDILLO AVILA,,3.58458110899664,,
34,"clean_imagemagic
posterize
solarize
enhance_basic_sharpness
crop_morphology",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 201510379

11 97123101050
noseno …",4.06971395200162,,
34,"enhance_basic_sharpness
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 20151037!

11 97123101050
useno musmu

'U'.",3.50513119100651,,
34,"clean_imagemagic
solarize
posterize
crop_morphology
enhance_basic_sharpness",0,ANGIE NATALIA GORDILLO AVILA,,3.63130178400024,,
34,"solarize
enhance_basic_sharpness
clean_imagemagic
posterize
crop_morphology",14,ANGIE NATALIA GORDILLO AVILA,rif… ¿1251510379,4.68459649600118,,
34,"enhance_basic_sharpness
crop_morphology
clean_imagemagic
solarize
posterize",0,ANGIE NATALIA GORDILLO AVILA,,3.99112875299761,,
34,"posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology
solarize",0,ANGIE NATALIA GORDILLO AVILA,,3.48610483599987,,
34,"enhance_basic_sharpness
crop_morphology
posterize
solarize
clean_imagemagic",0,ANGIE NATALIA GORDILLO AVILA,,4.0362806919984,,
34,"solarize
clean_imagemagic",0,ANGIE NATALIA GORDILLO AVILA,,2.94294598700071,,
34,"solarize
enhance_basic_sharpness
crop_morphology
posterize
clean_imagemagic",0,ANGIE NATALIA GORDILLO AVILA,,4.52480692599784,,
34,"clean_imagemagic
crop_morphology
posterize
enhance_basic_sharpness
solarize",67,ANGIE NATALIA GORDILLO AVILA,"ANGIE NA1'ALIA '
GORDILLO A…
600 20161031.

11 01123101…
……

_,….. ...va
uv-.u.'f—º"" '""",4.733438827996,,
34,"crop_morphology
posterize
clean_imagemagic
solarize
enhance_basic_sharpness",0,ANGIE NATALIA GORDILLO AVILA,,3.32165718800024,,
34,"crop_morphology
enhance_basic_sharpness
solarize
clean_imagemagic
posterize",0,ANGIE NATALIA GORDILLO AVILA,,3.65621487299722,,
34,"clean_imagemagic
enhance_basic_sharpness
crop_morphology
posterize
solarize",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 20151037!

11 ”123101050",3.92297969000356,,
34,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic",0,ANGIE NATALIA GORDILLO AVILA,,3.13569678200292,,
34,"enhance_basic_sharpness
crop_morphology
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 20151037!

11 97123101050
useno musmu

'U'.",4.63723073200163,,
34,"posterize
crop_morphology
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA

GORDILLO AVILA
COD ¡01610379

TI ¡7123101050
useño mmm-_",4.07420193700091,,
34,"posterize
enhance_basic_sharpness
solarize
clean_imagemagic
crop_morphology",56,ANGIE NATALIA GORDILLO AVILA,"ANGIE NA'I'AUA

OORDILLO AVILA
600 2015103""
11 ”118101060",4.15171708799608,,
34,"clean_imagemagic
solarize
crop_morphology
posterize
enhance_basic_sharpness",0,ANGIE NATALIA GORDILLO AVILA,,3.61325064899938,,
34,"crop_morphology
enhance_basic_sharpness
posterize
solarize
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 201510379

TI 97123101060
useno mmm

 

AMA",4.04255480999927,,
34,"solarize
posterize
clean_imagemagic",40,ANGIE NATALIA GORDILLO AVILA,"GCRDILLO AVIL *
CCD 201510379

”19712310105""
D-¿eráo INDUSTR",3.68657425300262,,
34,"clean_imagemagic
crop_morphology
solarize
enhance_basic_sharpness
posterize",0,ANGIE NATALIA GORDILLO AVILA,,3.61723653199806,,
34,"solarize
posterize
crop_morphology
clean_imagemagic
enhance_basic_sharpness",47,ANGIE NATALIA GORDILLO AVILA,"GCRDILLO AVILA

COD 201510379

""! 9712310105'
DISENO |NDUSTR!",4.69394306000322,,
34,"solarize
posterize
clean_imagemagic
enhance_basic_sharpness
crop_morphology",47,ANGIE NATALIA GORDILLO AVILA,"GCRDILLO AVILA

COD 201510379

""! 9712310105'
DISENO |NDUSTR!",4.57637265500307,,
34,"crop_morphology
enhance_basic_sharpness
clean_imagemagic
posterize
solarize",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA '
GORDILLO AVILA
COD 201510379

TI 971231o1oso
meno…",4.01771323100184,,
34,"posterize
clean_imagemagic
solarize
crop_morphology
enhance_basic_sharpness",0,ANGIE NATALIA GORDILLO AVILA,,3.59524202800094,,
34,"crop_morphology
posterize
solarize
clean_imagemagic
enhance_basic_sharpness",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD ¡01510379

TI 911231o1050
nuseño mousmm",3.9116586070013,,
34,"posterize
enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic",56,ANGIE NATALIA GORDILLO AVILA,"ANGIE NA'I'AUA

OORDILLO AVILA
600 2015103""
11 ”118101060",4.26630266100256,,
34,"enhance_basic_sharpness
solarize
clean_imagemagic
crop_morphology
posterize",0,ANGIE NATALIA GORDILLO AVILA,,4.08290940500228,,
34,"crop_morphology
enhance_basic_sharpness
clean_imagemagic
solarize
posterize",0,ANGIE NATALIA GORDILLO AVILA,,3.48078597199856,,
34,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
posterize
solarize",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA *
GORDILLO AVILA
con 20151031:

11 9712310105!)
D|SENO ……

 
 
     
    
 
  
    

  

___,,.…—-<…DUWMM
...,.¡og.olv",4.45366161800121,,
34,"crop_morphology
posterize
enhance_basic_sharpness
solarize
clean_imagemagic",47,ANGIE NATALIA GORDILLO AVILA,"ANGlE NA'I'AUA
CORDILLO AVlLA
000 20181037!

11 ""113101060
… ¡wm-.

…",4.2149274609983,,
34,"crop_morphology
solarize
clean_imagemagic
posterize
enhance_basic_sharpness",0,ANGIE NATALIA GORDILLO AVILA,,3.53407107199746,,
34,"posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA

GORDILLO AVILA
COD ¡01610379

TI ¡7123101050
mamo mmm-_",4.2311325849987,,
34,"solarize
enhance_basic_sharpness
clean_imagemagic",31,ANGIE NATALIA GORDILLO AVILA,"(á_;l""f.… * LLO Av¡
… 3; .51510379",6.40108194400091,,
34,"enhance_basic_sharpness
posterize
solarize
crop_morphology
clean_imagemagic",0,ANGIE NATALIA GORDILLO AVILA,,3.70217846500236,,
34,"posterize
enhance_basic_sharpness
crop_morphology
solarize
clean_imagemagic",56,ANGIE NATALIA GORDILLO AVILA,"ANGIE NA'I'AUA

OORDILLO AVILA
600 2015103""
11 ”118101060",4.13858699200137,,
34,"solarize
posterize
clean_imagemagic
crop_morphology
enhance_basic_sharpness",47,ANGIE NATALIA GORDILLO AVILA,"GCRDILLO AVILA

COD 201510379

""! 9712310105'
DISENO |NDUSTR!",4.65070899199782,,
34,"crop_morphology
posterize
clean_imagemagic
enhance_basic_sharpness
solarize",0,ANGIE NATALIA GORDILLO AVILA,,3.25516977000007,,
34,"enhance_basic_sharpness
clean_imagemagic
posterize
solarize
crop_morphology",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 201510379

11 97123101050
usemomumw",4.31288537,,
34,"posterize
enhance_basic_sharpness
crop_morphology",88,ANGIE NATALIA GORDILLO AVILA,"/WG|E NATALIA

GORDILLO AVILA
COD 201510379

TI 97123101050
DISENO INDUSTR*AL

ITAMA",2.36660285400285,,
34,"posterize
clean_imagemagic
enhance_basic_sharpness
solarize
crop_morphology",0,ANGIE NATALIA GORDILLO AVILA,,3.81351185899985,,
34,"solarize
crop_morphology
clean_imagemagic
enhance_basic_sharpness
posterize",0,ANGIE NATALIA GORDILLO AVILA,,4.11852208300115,,
34,"enhance_basic_sharpness
crop_morphology
posterize
clean_imagemagic
solarize",0,ANGIE NATALIA GORDILLO AVILA,,4.03477257099803,,
34,"solarize
enhance_basic_sharpness
clean_imagemagic
crop_morphology
posterize",14,ANGIE NATALIA GORDILLO AVILA,rif… ¿1251510379,4.52395351799714,,
34,"enhance_basic_sharpness
posterize
solarize
clean_imagemagic
crop_morphology",0,ANGIE NATALIA GORDILLO AVILA,,3.78525128199908,,
34,"clean_imagemagic
posterize
crop_morphology
solarize
enhance_basic_sharpness",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 20151037!

11 ¡7123101050",3.99035141399872,,
34,"posterize
solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA

GORDILLO AVILA
COD ¡01610379

TI ¡7123101050
mamo mmm-_",4.30841604500165,,
34,"posterize
crop_morphology
enhance_basic_sharpness
solarize
clean_imagemagic",56,ANGIE NATALIA GORDILLO AVILA,"ANGIE NA'I'AUA

OORDILLO AVILA
600 2015103""
11 ”118101060",4.1492014309988,,
34,"enhance_basic_sharpness
clean_imagemagic
posterize
crop_morphology
solarize",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 201510379

11 97123101050
usemomumw",4.32078881200141,,
34,"posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic
solarize",0,ANGIE NATALIA GORDILLO AVILA,,3.53508901399982,,
34,"posterize
crop_morphology
solarize
clean_imagemagic
enhance_basic_sharpness",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA

GORDILLO AVILA
COD ¡01510379

TI ¡7123101050
Diseño |Nouszm-_",4.12408776899974,,
34,"posterize
clean_imagemagic
solarize
enhance_basic_sharpness
crop_morphology",0,ANGIE NATALIA GORDILLO AVILA,,3.64723874999981,,
34,"enhance_basic_sharpness
crop_morphology",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 201510379

TI 97123101050
DISENO 1NDUSTR!AL

, 'UITAMA",2.9922957979943,,
34,"clean_imagemagic
crop_morphology
posterize
solarize
enhance_basic_sharpness",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 20151037!

11 ¡7123101050",3.91456243200082,,
34,"crop_morphology
solarize
enhance_basic_sharpness
clean_imagemagic
posterize",0,ANGIE NATALIA GORDILLO AVILA,,3.67343731199799,,
34,"solarize
posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",0,ANGIE NATALIA GORDILLO AVILA,,3.97060018600314,,
34,"enhance_basic_sharpness
clean_imagemagic
crop_morphology
posterize
solarize",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 201510379

11 97123101050
usemomumw",3.96061930900032,,
34,"enhance_basic_sharpness
solarize
clean_imagemagic
posterize
crop_morphology",0,ANGIE NATALIA GORDILLO AVILA,,4.08798831500098,,
34,"enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic
posterize",0,ANGIE NATALIA GORDILLO AVILA,,4.43959200099926,,
34,"solarize
enhance_basic_sharpness",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 201510379

TI 97123101050
DISENO INDUSTRIAL",1.98073596599716,,
34,"posterize
clean_imagemagic
crop_morphology
enhance_basic_sharpness
solarize",0,ANGIE NATALIA GORDILLO AVILA,,3.39594520300307,,
34,"crop_morphology
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA '
GORDILLO AVILA
COD 20151037!

11 ¡7123101050
WENO ……

 
 
     
    
 
      

__,,_..f… NM…
uu..u”í*º"" ºº'",3.88917006499832,,
34,"solarize
crop_morphology
enhance_basic_sharpness
clean_imagemagic
posterize",14,ANGIE NATALIA GORDILLO AVILA,rif… ¿1251510379,4.73864551999941,,
34,"solarize
posterize
crop_morphology",67,ANGIE NATALIA GORDILLO AVILA,"GORDILLO AVILA
COD 201510379

El 97123101050
DISENO INDUSTR*AL",2.64115851500173,,
34,"crop_morphology
posterize
enhance_basic_sharpness
clean_imagemagic
solarize",0,ANGIE NATALIA GORDILLO AVILA,,3.30246718499984,,
34,"clean_imagemagic
crop_morphology
enhance_basic_sharpness
solarize
posterize",0,ANGIE NATALIA GORDILLO AVILA,,3.58099242000026,,
34,"solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic
posterize",14,ANGIE NATALIA GORDILLO AVILA,rif… ¿1251510379,4.93457805799699,,
34,"posterize
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA

GORDILLO AVILA
COD ¡01610379

TI ¡7123101050
useño mmm-_",3.20043211600205,,
34,"enhance_basic_sharpness
posterize
clean_imagemagic
crop_morphology
solarize",0,ANGIE NATALIA GORDILLO AVILA,,3.80217822800114,,
34,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",0,ANGIE NATALIA GORDILLO AVILA,,4.06451483199999,,
34,"posterize
crop_morphology
solarize
enhance_basic_sharpness
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA

GORDILLO AVILA
COD ¡01610379

TI ¡7123101050
mamo mmm-_",4.36762297099995,,
34,"clean_imagemagic
solarize
posterize
enhance_basic_sharpness
crop_morphology",0,ANGIE NATALIA GORDILLO AVILA,,3.69224314600069,,
34,"crop_morphology
solarize
clean_imagemagic
enhance_basic_sharpness
posterize",0,ANGIE NATALIA GORDILLO AVILA,,3.56031663600152,,
34,"solarize
clean_imagemagic
enhance_basic_sharpness
posterize
crop_morphology",0,ANGIE NATALIA GORDILLO AVILA,,3.94727574500212,,
34,"solarize
enhance_basic_sharpness
posterize
crop_morphology
clean_imagemagic",0,ANGIE NATALIA GORDILLO AVILA,,4.26097928200034,,
34,"posterize
clean_imagemagic
crop_morphology
solarize
enhance_basic_sharpness",0,ANGIE NATALIA GORDILLO AVILA,,3.45074976400065,,
34,"clean_imagemagic
crop_morphology
enhance_basic_sharpness
posterize
solarize",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 20151037!

11 ”123101050",3.86731412299923,,
34,"clean_imagemagic
solarize
enhance_basic_sharpness
crop_morphology
posterize",0,ANGIE NATALIA GORDILLO AVILA,,3.67168129400306,,
34,"solarize
clean_imagemagic
posterize
enhance_basic_sharpness
crop_morphology",0,ANGIE NATALIA GORDILLO AVILA,,3.93788867799594,,
34,"clean_imagemagic
posterize
solarize
crop_morphology
enhance_basic_sharpness",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA
GORDILLO AVILA
COD 20151037!

11 ¡7123101050",3.9790874829996,,
34,"posterize
solarize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA

GORDILLO AVILA
COD ¡01610379

TI ¡7123101050
mamo mmm-_",4.24683705999996,,
34,"posterize
clean_imagemagic
enhance_basic_sharpness
crop_morphology
solarize",0,ANGIE NATALIA GORDILLO AVILA,,3.36815493600079,,
34,"solarize
crop_morphology
clean_imagemagic
posterize
enhance_basic_sharpness",0,ANGIE NATALIA GORDILLO AVILA,,4.11367198599692,,
34,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
solarize
posterize",0,ANGIE NATALIA GORDILLO AVILA,,3.31166430699886,,
34,"solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",36,ANGIE NATALIA GORDILLO AVILA,"(;;;—""…l"" * LLO Av¡
… ;; .51510379",7.88291276700329,,
34,"posterize
crop_morphology
clean_imagemagic
solarize
enhance_basic_sharpness",0,ANGIE NATALIA GORDILLO AVILA,,3.51671530900057,,
34,"posterize
solarize
crop_morphology
enhance_basic_sharpness
clean_imagemagic",100,ANGIE NATALIA GORDILLO AVILA,"ANGIE NATALIA

GORDILLO AVILA
COD ¡01610379

TI ¡7123101050
mamo mmm-_",4.31025843099997,,
